,operador_id,producto
0,0,SOJA
1,1,GIRASOL
2,1,MIJO
3,1,RESIDUO VEGETAL
4,2,MAIZ
5,2,AVENA
6,2,CAMPO NATURAL
7,3,SOJA
8,3,ALPISTE
9,4,SOJA
10,4,ALPISTE
11,4,TRIGO
12,5,CEREALES
13,6,CEREALES
14,7,NUEZ PECAN
15,7,PASTURAS
16,7,INCULTO
17,8,GANADERIA BOVINA
18,9,ARANDANO
19,10,ARANDANO
20,10,FRAMBUESA
21,10,MORA
22,10,TOMATE
23,10,PIMIENTO
24,10,ZAPALLO
25,10,INCULTO
26,11,ARANDANO
27,11,DESCANSO
28,12,TRIGO
29,12,SOJA
30,13,LINO DORADO
31,13,SOJA
32,14,TRIGO
33,14,SOJA
34,15,TRIGO
35,15,SOJA
36,16,ARANDANO
37,16,PASTURAS
38,17,ARANDANO
39,17,NARANJA
40,18,VACAS
41,18,VAQUILLONAS
42,18,NOVILLOS
43,18,TOROS
44,18,TERNERAS
45,19,OLIVO
46,20,REPOLLO
47,20,ACELGA
48,20,BROCOLI
49,20,HINOJO
50,20,HABAS
51,20,ESPINACA
52,20,COLIFLOR
53,20,LECHUGA
54,20,CEBOLLA DE VERDEO
55,20,MANZANA
56,20,HIGOS
57,20,CIRUELA
58,20,PERA
59,20,DURAZNO
60,20,MANDARINA
61,20,POMELO
62,20,FORESTALES
63,21,ARANDANO
64,21,MORA
65,21,CIRUELA
66,21,DURAZNO
67,22,ARANDANOS
68,23,HORTALIZAS
69,24,HORTICULTURA: HORTALIZAS DE RAIZ
70,24,HOJA
71,24,FRUTOS
72,25,HUEVOS
73,26,AVENA
74,26,TRIGO
75,27,KIWI
76,28,CEREALES
77,29,CEREALES
78,30,TRIGO
79,30,CENTENO
80,30,AVENA
81,30,CEBADA
82,30,PASTURAS
83,30,CAMPO NATURAL
84,31,CEREALES
85,32,CEREALES
86,33,MAIZ
87,33,SOJA
88,33,GIRASOL
89,33,LINO
90,33,TRIGO
91,34,MAIZ
92,34,LINO
93,34,TRIGO
94,34,GIRASOL
95,35,AVENA
96,35,ARVEJA
97,35,ABONO VERDE
98,35,TRIGO
99,35,SORGO
100,37,VACAS
101,37,TERNEROS
102,38,KIWI
103,38,LIMON
104,38,MORAS SILVESTRES
105,38,NOGALES
106,38,MANDARINA
107,38,HIGO
108,40,CEREALES
109,40,OLEAGINOSAS
110,41,LECHE
111,41,VACAS DE TAMBO
112,41,VAQUILLONAS
113,41,TOROS
114,41,TERNERAS
115,41,TERNEROS
116,42,AVENA
117,43,RUCULA
118,43,RABANITO
119,43,PUERROS
120,43,PIMIENTOS
121,43,BERENJENAS
122,43,CEBOLLA
123,43,PEREJIL
124,43,ACELGA
125,43,REMOLACHA
126,43,ZAPALLO
127,43,BATATA
128,43,HINOJO
129,43,ESCAROLA
130,43,REPOLLO
131,43,ZANAHORIA
132,43,CHAUCHA
133,43,ZAPALLITO
134,43,ZUCCHINI
135,43,TOMATE
136,43,LECHUGA
137,43,CIBOULETTE
138,43,FRUTILLA
139,43,ESPINACA
140,43,ARVEJA
141,43,HABAS
142,43,PAK CHOY
143,43,RADICHETA
144,43,APIO
145,43,JENJIBRE
146,43,MILENRAMA
147,43,CEDRON
148,43,SALVIA
149,43,MENTA
150,43,MELISA
151,43,TOMILLO
152,43,ROMERO
153,43,MOSTAZA
154,43,CURCUMA
155,43,AJENJO
156,43,KALE
157,43, LIMON
158,43,MANZANA
159,43,BROCOLI
160,43,AJO
161,43,ALCAUCIL.
162,44,CEREALES
163,44,OLEAGINOSAS
164,45,CEREALES
165,45,OLEAGINOSAS
166,46,CEREALES
167,46,OLEAGINOSAS
168,47,PASTURAS
169,47,SORGO
170,47,CEBADA
171,47,TRIGO
172,47,CAMPO NATURAL
173,48,GANADERIA BOVINA
174,49,CEREALES
175,50,AVENA
176,50,CEBADA
177,50,TRIGO
178,51,ZAPALLO RED HOKKAIDO
179,51,CEBOLLA
180,52,AVENA
181,52,TRIGO
182,53,AVENA
183,53,TRIGO
184,54,KIWI
185,54,DESCANSO
186,54,MONTE
187,55,SOJA
188,56,GANADERIA BOVINA
189,57,TRIGO
190,58,TRIGO
191,60,SOJA
192,60,ABONO VERDE
193,61,MAIZ
194,62,MAIZ
195,63,SOJA
196,63,MAIZ
197,64,SOJA
198,64,ARVEJA
199,64,MAIZ
200,64,RESIDUO VEGETAL
201,65,CENTENO
202,65,MAIZ PISINGALLO
203,65,DESCANSO
204,65,SOJA
205,66,CEBADA
206,66,TRIGO
207,66,GANADERIA BOVINA
208,67,VACAS
209,67,TERNERAS
210,67,TOROS
211,67,VAQUILLONAS
212,67,NOVILLOS
213,68,GIRASOL ALTO OLEICO
214,68,DINKEL
215,69,ROMERO
216,69,LAVANDA
217,69,LAVANDIN
218,69,OREGANO
219,69,TOMILLO
220,69,SALVIA
221,69,HISOPO
222,69,MELISA
223,69,AJEDREA
224,70,SORGO FORRAJERO
225,70,GIRASOL
226,70,GANADERIA BOVINA
227,70,GANADERIA OVINA
228,72,VACAS
229,72,TERNERAS
230,72,TOROS
231,73,PASTURAS
232,74,MAIZ PISINGALLO
233,74,DESCANSO
234,74,GIRASOL ALTO OLEICO
235,75,CEREALES
236,75,OLEAGINOSAS
237,76,ALZA MELARIA
238,76,COLMENAS
239,76,NUCLEOS
240,77,TOROS
241,77,VACAS
242,77,TERNERAS
243,77,TERNEROS
244,78,ALFALFA
245,78,TRIGO
246,78,CENTENO
247,79,HORTALIZAS
248,81,CEREALES
249,81,OLEAGINOSAS
250,82,CEREALES
251,82,OLEAGINOSAS
252,83,CEREALES
253,83,OLEAGINOSAS
254,84,CEREALES
255,84,OLEAGINOSAS
256,85,CEREALES
257,85,OLEAGINOSAS
258,86,ZANAHORIA
259,86,CEBOLLA VERDEO
260,86,REPOLLO
261,86,LECHUGA
262,86,ACELGA
263,86,PEREJIL
264,86,RUCULA
265,86,PUERRO
266,86,NABO
267,86,AJO
268,86,ESPINACA
269,86,RADICHETA
270,87,INCULTO
271,87,AVENA
272,87,PASTURAS
273,87,CENTENO
274,87,SORGO
275,87,GIRASOL
276,88,CEREALES
277,88,OLEAGINOSAS
278,89,CEREALES
279,91,SOJA
280,91,MAIZ
281,92,GIRASOL ALTO OLEICO
282,93,MAIZ
283,94,SOJA
284,94,MAIZ
285,95,MAIZ
286,95,DESCANSO
287,96,SORGO
288,96,SOJA
289,97,HORTICULTURA
290,98,HORTALIZAS
291,99,AVENA
292,99,CENTENO
293,99,GANADERIA BOVINA
294,100,TRIGO
295,100,AVENA
296,100,CENTENO
297,100,CEBADA
298,100,GIRASOL
299,100,GANADERIA BOVINA
300,101,SOJA
301,101,MAIZ
302,101,PASTURAS
303,101,TRIGO
304,101,CEBADA
305,101,CAMPO NATURAL
306,102,SOJA
307,102,SORGO
308,102,CAMPO NATURAL
309,102,PASTURAS
310,103,MAIZ
311,103,PASTURAS
312,103,SOJA
313,103,MAIZ PISINGALLO
314,103,CAMPO NATURAL
315,104,DESCANSO
316,104,SOJA
317,104,MAIZ
318,104,PASTURAS
319,105,PASTURAS
320,105,ABONO VERDE
321,105,CAMPO NATURAL
322,105,SOJA
323,105,DESCANSO
324,105,MONTE
325,106,SOJA
326,107,SOJA
327,108,SOJA
328,109,VACAS
329,109,NOVILLOS
330,109,VAQUILLONAS
331,109,TOROS
332,109,TERNEROS
333,109,TERNERAS
334,110,RADICHETA
335,110,RUCULA
336,110,ALBAHACA
337,110,MENTA
338,110,CILANTRO
339,110,SALVIA
340,110,TOMILLO
341,110,ESPARRAGOS
342,110,TOMATE
343,110,INCULTO
344,110,ROMERO
345,110,ALFALFA
346,110,ALCAUCIL
347,110,ESTRAGON
348,110,PEREJIL
349,110,CEBOLLA
350,111,TRIGO
351,112,TRIGO
352,113,HORTALIZAS
353,113,ARROZ
354,114,SOJA
355,115,CEREALES
356,115,OLEAGINOSAS
357,116,CEREALES
358,116,OLEAGINOSAS
359,117,CEREALES
360,117,OLEAGINOSAS
361,118,CEREALES
362,118,OLEAGINOSAS
363,119,CEREALES
364,119,OLEAGINOSAS
365,120,VACAS
366,120,VAQUILLONAS
367,120,TOROS
368,120,TERNEROS
369,120,TERNERAS
370,121,MORA
371,121,INCULTO
372,121,ARANDANO
373,121,FRAMBUESA
374,121,PERA
375,121,MANDARINA
376,121,NARANJA
377,121,LIMON
378,121,NUEZ PECAN
379,121,HIGOS
380,121,DURAZNO
381,121,CIRUELA
382,122,HORTICULTURA: (RAIZ
383,122,HOJAS
384,122,FRUTOS) - FRUTALES: (CAROZO
385,122,PEPITA
386,122,CITRICOS).
387,123,CEREALES
388,123,OLEAGINOSAS
389,123,GANADERIA BOVINA
390,124,MAIZ
391,124,SOJA
392,124,GIRASOL
393,125,UVA
394,125,INCULTO
395,125,PASAS DE UVA
396,126,OLIVOS
397,129,OLIVOS
398,130,CHIA (SALVIA HISPANICA L.)
399,131,VID
400,132,OLIVOS
401,133,GERANIO
402,133,PASTO LIMON
403,133,OREGANO
404,134,CEREALES
405,134,OLEAGINOSAS
406,134,LEGUMINOSAS
407,135,GARBANZO
408,135,GIRASOL
409,135,MAIZ
410,135,TRIGO
411,135,MANI
412,135,POROTO
413,135,CHIA
414,135,AMARANTO
415,135,SESAMO
416,135,ARVEJA
417,136,ACELGA
418,136,ESPINACA
419,136,LERCHUGA GALLEGA
420,136,LECHUGA MANTECOSA
421,136,LECHUGA CRESPA
422,136,PEREJIL
423,136,RABANITO
424,136,ESCAROLA FINA
425,136,ZANAHORIA
426,136,ROMERO
427,136,CEBOLLA DE VERDEO
428,136, RUCULA
429,136,CIRUELAS
430,136,DURAZNOS.
431,137,TRIGO
432,137,MAIZ
433,137,SOJA
434,137,"ALFALFA,CENTENO"
435,137,GANADERIA BOVINA
436,138,MIEL
437,138,SUBPRODUCTOS DE LA COLMENA
438,139,MAIZ
439,139,TRIGO
440,139,SOJA
441,140,TOMILLO
442,140,SALVIA
443,140,OREGANO
444,140,PEREJIL
445,140,PUERRO
446,140,CEBOLLA
447,140,ZANAHORIA
448,140,LECHUGA
449,140,ACELGA
450,140,ZAPALLITO
451,140,REMOLACHA
452,140,CHOCLO
453,140,ZUCCINI
454,140,ESPINACA
455,140,RABANITO
456,140,CHAUCHA
457,140,RUCULA
458,140,CILANTRO
459,140,NABO
460,140,PEPINO
461,140,APIO
462,140,MELON
463,140,ZAPALLO
464,140,ROMERO
465,140,ESPARRAGOS
466,141,CEBADA-ALFALFA-VICIA-RABANITO-NABO-REMOLACHA-RUCULA-LECHUGA-PUERRO-CEBOLLA
467,142,ACEITUNAS
468,142,OLIVO
469,142,MELON
470,142,TOMATE
471,142,ZAPALLO
472,142,CEBOLLA
473,142,ZANAHORIA
474,142,MANZANILLA
475,142,PAPA
476,142,REMOLACHA
477,142,ACELGA
478,142,ESPINACA
479,142,PIMIENTO
480,142,LECHUGA
481,142,PEREJIL
482,143,TERNEROS
483,143,VACAS
484,143,VAQUILLONAS
485,143,TOROS
486,144,CEREALES
487,144,OLEAGINOSAS
488,145,GARBANZO
489,145,GIRASOL
490,145,MAIZ
491,145,TRIGO
492,145,MANI
493,145,POROTO
494,145,CHIA
495,145,AMARANTO
496,145,SESAMO
497,145,ARVEJAS
498,145,OLIVAS
499,145,OTROS.   
500,146,NUCLEOS
501,146,COLMENAS
502,146,ALZA MELARIA
503,147,MANDARINA
504,147,NARANJA
505,148,LIMON
506,149,ARROZ
507,150,ARROZ
508,151,ARROZ
509,151,CAMPO NATURAL
510,152,INCULTO
511,152,DESCANSO
512,152,ARROZ
513,152,MONTE
514,153,LIMON
515,156,ALZA MELARIA
516,156,COLMENAS
517,156,NUCLEOS
518,157,ARROZ
519,157,INCULTO
520,158,POMELO
521,162,ARROZ
522,166,VACAS
523,166,TOROS
524,167,OVEJAS
525,167,LANA SUCIA
526,167,CAPONES
527,167,BORREGAS
528,167,BORREGOS
529,167,CARNEROS
530,170,LANA SUCIA
531,170,CARNEROS
532,170,BORREGAS
533,170,OVEJAS
534,170,CAPONES
535,170,BORREGOS
536,171,TERNEROS
537,171,NOVILLOS
538,171,TOROS
539,171,VACAS
540,171,VAQUILLONAS
541,172,GANADERIA BOVINA
542,172,GANADERIA OVINA (CARNE
543,172,LANA)
544,173,ROSA MOSQUETA
545,174,CASSIS
546,174,FRAMBUESA
547,174,MORA
548,174,GROSELLA
549,175,CASSIS
550,175,FRAMBUESA
551,175,MORA
552,176,VACAS
553,176,VAQUILLONAS
554,176,TOROS
555,176,TERNEROS
556,177,OVEJAS
557,177,LANA SUCIA
558,177,BORREGOS
559,177,BORREGAS
560,177,CARNEROS
561,177,CAPONES
562,178,LANA SUCIA
563,178,OVEJAS
564,178,BORREGOS
565,178,CAPONES
566,178,CARNEROS
567,179,OVEJAS
568,179,LANA SUCIA
569,179,BORREGOS
570,179,BORREGAS
571,179,CAPONES
572,181,TOROS
573,181,VACAS
574,181,TERNEROS
575,181,TERNERAS
576,182,LANA SUCIA
577,182,OVEJAS
578,182,BORREGAS
579,182,CAPONES
580,182,BORREGOS
581,182,CARNEROS
582,183,LANA SUCIA
583,183,OVEJAS
584,183,CAPONES
585,183,BORREGOS
586,183,BORREGAS
587,183,CARNEROS
588,184,GUANACOS
589,185,PARAMELA
590,186,VAQUILLONAS
591,186,VACAS
592,186,TOROS
593,186,TERNEROS
594,188,OVEJAS
595,188,BORREGAS
596,188,CORDEROS
597,188,CAPONES
598,188,CARNEROS
599,190,LANA SUCIA
600,190,CARNEROS
601,190,BORREGAS
602,190,CAPONES
603,190,BORREGOS
604,190,OVEJAS
605,191,CASSIS
606,191,FRAMBUESA
607,191,MORA
608,191,GROSELLA
609,191,SAUCO
610,192,FRAMBUESA
611,192,BOYSENBERRY
612,192,CASSIS
613,192,MORA
614,192,GUINDA
615,192,SAUCO
616,192,AVELLANO
617,192,CORINTO
618,193,CARNEROS
619,193,OVEJAS
620,193,CAPONES
621,193,CORDEROS
622,194,VACAS
623,195,MONTE
624,195,FRUTILLA
625,195,FRAMBUESA
626,195,GROSELLA
627,195,CORINTO
628,195,SAUCO
629,195,CEREZA
630,195,CAMPO NATURAL
631,195,GUINDAS
632,195,CASSIS
633,195,ZARZAMORA
634,195,ARANDANO
635,196,CAPONES
636,197,CARNEROS
637,197,LANA SUCIA
638,197,CAPONES
639,197,OVEJAS
640,197,BORREGAS
641,197,BORREGOS
642,197,CORDEROS
643,198,LANA SUCIA
644,198,OVEJAS
645,198,CAPONES
646,198,CARNEROS
647,198,BORREGOS
648,199,ROSA MOSQUETA
649,199,MORILLAS
650,199,HIPERICOM
651,200,FRAMBUESA
652,200,FRUTILLA
653,200,ROSA MOSQUETA
654,201,OVEJAS
655,201,LANA SUCIA
656,201,CAPONES
657,201,CARNEROS
658,201,BORREGAS
659,201,BORREGOS
660,203,VACAS
661,203,VAQUILLONAS
662,203,NOVILLOS
663,203,TERNEROS
664,203,TERNERAS
665,203,TOROS
666,204,OVEJAS
667,204,LANA SUCIA
668,204,BORREGAS
669,204,CAPONES
670,204,CARNEROS
671,205,OVEJAS
672,205,BORREGAS
673,205,BORREGOS
674,205,CAPONES
675,205,CARNEROS
676,206,LANA SUCIA
677,206,OVEJAS
678,206,CAPONES
679,206,CARNEROS
680,206,BORREGOS
681,206,BORREGAS
682,207,GIRASOL AO
683,207,SORGO BLANCO
684,207,MIJO
685,207,MAIZ PISINGALLO
686,207,LINO DORADO
687,208,MIEL + EXTRACCION DE MIEL
688,208,ESTAMPADO DE CERA
689,209,INCULTO
690,209,CAMPO NATURAL
691,209,MONTE
692,209,STEVIA
693,210,NARANJA
694,210,LIMON
695,210,MANDARINA
696,210,POMELO
697,211,MAIZ
698,211,LINO
699,212,LIMON
700,212,NARANJA
701,213,LINO?CEBADA?CENTENO?TRITICALE?SOJA-MAIZ?MOSTAZA
702,214,CAMPO NATURAL
703,214,MAIZ PISINGALLO
704,214,GIRASOL CONFITERO
705,215,ARROZ
706,216,NUEZ PECAN
707,216,STEVIA
708,216,FRUTALES
709,217,ARROZ
710,219,LINO DORADO
711,220,LINO DORADO
712,221,LINO MARRON
713,222,LINO MARRON
714,223,LINO MARRON
715,223,LINO DORADO
716,224,LIMON
717,224,NARANJA
718,226,TRIGO
719,226,SOJA
720,227,SOJA
721,227,MAIZ
722,228,ARROZ
723,229,SORGO
724,230,SORGO
725,231,CAMPO NATURAL
726,232,CAMPO NATURAL
727,233,CAMPO NATURAL
728,234,CAMPO NATURAL
729,235,CAMPO NATURAL
730,236,LINO
731,236,ARROZ
732,237,VACAS
733,237,VAQUILLONAS
734,237,TERNERAS
735,237,TOROS
736,237,TERNEROS
737,237,NOVILLOS
738,238,NARANJA
739,238,MANDARINA
740,238,LIMON
741,238,DURAZNO
742,238,CIRUELA
743,238,MAIZ
744,238,TOMATE
745,238,POMELO
746,239,AGRICULTURA
747,242,BANANO
748,242,MANGO
749,242,FRUTAS TROPICALES
750,243,POMELO
751,243,INCULTO
752,244,CAï¿½A DE AZUCAR
753,244,DESCANSO
754,245,CAï¿½A DE AZUCAR
755,247,CHIA (SALVIA HISPANICA L)
756,247,CAMPO NATURAL
757,248,CAï¿½A DE AZUCAR
758,248,MAIZ PISINGALLO
759,248,MAIZ
760,248,POROTO COLORADO
761,248,POROTO NEGRO
762,249,ALZA MELARIA
763,251,CHIA (SALVIA HISPANICA L)
764,251,MONTE
765,252,CAï¿½A DE AZUCAR
766,253,CAï¿½A DE AZUCAR
767,254,TRIGO
768,255,CAï¿½A DE AZUCAR
769,255,MONTE
770,256,CAï¿½A DE AZUCAR
771,256,INCULTO
772,257,CAï¿½A DE AZUCAR
773,258,CAï¿½A DE AZUCAR
774,258,INCULTO
775,261,SESAMO
776,261,POROTO NEGRO
777,261,MONTE
778,261,POROTO COLORADO
779,261,CHIA (SALVIA HISPANICA L)
780,262,GIRASOL
781,262,POROTO MUNG
782,263,COLMENAS
783,263,NUCLEOS
784,263,ALZA MELARIA
785,264,ALZA MELARIA
786,264,COLMENAS
787,264,NUCLEOS
788,265,VID
789,265,OLIVOS
790,266,VID
791,266,OLIVOS
792,267,VID
793,267,OLIVOS
794,268,JOJOBA
795,269,JOJOBA
796,270,MONTE
797,270,OLIVO
798,270,GRANADO
799,270,ALGARROBO
800,270,LAUREL
801,271,VID
802,272,VID
803,272,OLIVOS
804,273,VID
805,273,OLIVOS
806,274,VID
807,274,NOGALES
808,275,VID
809,275,OLIVOS
810,276,OLIVOS
811,277,VID
812,277,OLIVOS
813,278,OLIVOS
814,279,VID
815,279,OLIVOS
816,280,JOJOBA
817,281,VID
818,282,VD
819,282,OLIVOS
820,283,VID
821,284,VID
822,284,OLIVOS
823,286,VID
824,287,VID
825,287,OLIVOS
826,288,NOGALES
827,288,CASTAï¿½A
828,289,OLIVOS
829,289,VID
830,289,MELON
831,289,SANDIA
832,289,TOMATE
833,289,MAIZ
834,289,ZAPALLO
835,289,BATATA
836,290,VID
837,290,OLIVOS
838,291,OLIVOS
839,292,OLIVOS
840,293,VID
841,293,OLIVOS
842,294,VID
843,295,JOJOBA
844,296,VID
845,297,VID
846,298,DESCANSO
847,299,UVAS
848,300,VID
849,301,VID
850,302,VID
851,302,INCULTO
852,302,ALFALFA
853,303,UVAS
854,304,UVAS
855,306,INCULTO
856,306,NUEZ PECAN
857,306,HIGOS
858,306,VID
859,306,OLIVO
860,306,CIRUELA
861,306,CEREZA
862,306,PERA
863,306,MANZANA
864,306,DURAZNO
865,306,DAMASCO
866,307,VID
867,308,VID
868,308,DAMASCO
869,308,CIRUELA
870,308,INCULTO
871,308,OLIVO
872,308,DURAZNO
873,308,CAMPO NATURAL
874,309,DESCANSO
875,309,AJO
876,309,INCULTO
877,310,VID
878,311,UVAS
879,312,VID
880,313,VID
881,314,VID
882,315,UVAS
883,316,UVAS
884,317,UVAS
885,318,UVAS
886,319,UVAS
887,320,VID
888,321,VID
889,321,INCULTO
890,322,INCULTO
891,322,ABONO VERDE
892,322,CAMPO NATURAL
893,323,VID
894,324,CAï¿½A DE CASTILLA
895,325,CAï¿½A DE CASTILLA
